row ID	113.mzML Peak area	114.mzML Peak area	115.mzML Peak area	116.mzML Peak area	117.mzML Peak area	118.mzML Peak area	119.mzML Peak area	120.mzML Peak area	121.mzML Peak area	122.mzML Peak area	123.mzML Peak area	130.mzML Peak area	131.mzML Peak area	132.mzML Peak area	133.mzML Peak area	134.mzML Peak area	135.mzML Peak area	136.mzML Peak area	29.mzML Peak area	30.mzML Peak area	31.mzML Peak area	32.mzML Peak area	33.mzML Peak area	40.mzML Peak area	41.mzML Peak area	42.mzML Peak area	43.mzML Peak area	44.mzML Peak area	45.mzML Peak area	46.mzML Peak area
2539	178200.6113	517365.6826	275426.91	236654.5689	394051.9201	213133.1663	9860.241764	76759.28639	151840.1855	249492.5516	70666.47279	16118.11547	89386.29089	9061.839878	5301.678352	15152.17884	56707.04208	3149.95558	655011.703	265225.8693	484045.7564	184105.7864	51850.16762	206808.2297	46103.41943	185361.7331	174540.4868	7396.797043	3978.001158	10921.45849
2540	331353.9723	686451.0639	286064.4056	334652.6083	910486.5787	293967.5517	99337.97898	217440.5073	283434.0647	91382.91607	166626.4489	1013.973861	53284.67681	46079.31173	26987.18899	62056.76852	64629.74803	6111.52746	1089704.581	214968.5471	471618.4681	313206.4042	27275.14714	137317.7019	78135.07309	192782.8271	329126.9633	12776.46576	4334.429854	4310.133157
2541	5593973.356	2310058.6	290272.7102	162398.868	748743.9788	224571.7193	94385.59649	335969.6041	409162.3452	338159.4954	126715.8565	986470.9337	587660.705	367004.9846	142379.2729	241616.484	89395.73468	441720.9388	605365.9146	1230797.687	458854.8962	1078383.754	284069.3825	4423195.782	4933461.015	4301696.937	6342152.835	386813.469	7913512.385	1168864.95
2542	85713.35492	348731.0375	2739.176261	42321.52258	1084342.15	23387.20708	1374.554196	19899.25325	68829.91058	385179.3486	4922.164914	2007.614953	22360.27959	1848.594899	1099.275832	906.2542292	10235.05285	2336.937017	206503.002	10960.92009	267115.8247	12199.27879	1889.683951	5327.976687	12007.55531	3419.602318	32131.55745	2292.722469	3224.637663	2964.557227
2543	1215.152507	0	1654.043707	188493.9741	636990.1649	133095.667	114577.515	361470.3801	293959.8724	774957.0952	186670.5397	789.6602126	3228.176271	17916.92789	7765.090618	92680.61564	202621.9351	15529.90124	217027.8091	1352.094531	466507.8902	10117.7497	13930.54517	1427.391562	1551.53783	1020.446891	0	1355.590381	7518.430475	513.9341031
2544	164942.366	152653.9263	8857.282738	64523.50089	1699248.081	41754.32739	18439.63252	132979.3202	76205.1809	95333.32349	112168.7229	91377.57364	475590.5049	278126.9438	84542.91066	154418.0354	622021.2248	44891.12238	0	18688.67334	0	8727.840796	26478.25985	149257.925	84237.8567	107368.9695	77509.65037	76152.76391	68845.75048	139456.1943
2545	1283520.038	1413847.669	42006.42564	25959.20589	953198.8291	121470.1592	25966.28862	119329.0947	74948.56928	379046.7393	127162.965	22265.77324	42013.77694	18465.68324	2419.971786	27599.41794	887.4027631	42027.33311	1069832.514	346648.8013	449542.8731	403428.8609	253314.8255	156212.5875	505192.0393	42517.81622	205668.9117	134548.7068	576203.8797	402603.667
2546	142791.7638	487240.4696	150148.8186	313679.7558	858548.0564	219504.3145	35717.2802	264253.0229	338112.3094	645670.4569	170451.7253	23445.41719	8060.143956	2646.121294	2367.39239	28479.49283	385240.0788	13644.45804	1709575.003	52037.7334	502270.8479	245620.6047	17750.91234	87424.59718	103756.2725	22412.86405	212672.3924	15966.54747	26601.92146	9299.929673
2547	0	0	1923.108666	213343.0955	448396.3038	206181.0169	76321.91621	192284.5144	227739.3503	1203528.404	100378.9396	3934.907525	5865.828999	15116.21495	2547.434083	73704.91118	60606.83326	9984.139409	204509.6318	13550.23899	395903.0302	3436.311409	12237.3402	2501.522482	1978.722823	1578.743224	0	3797.184305	4784.085993	1440.143221
2548	1717027.853	2297768.836	149942.8023	178689.2963	1239697.381	404986.1509	78259.00882	219942.4761	235548.1045	773463.2055	491467.5021	91035.65769	63321.79247	124548.4173	26699.96041	232068.3507	2163.564856	372932.7063	1667356.027	1072030.071	768859.6581	1247951.933	727841.3413	415944.168	519267.0414	150876.2536	337942.1987	264088.5331	1619058.148	1312844.123
2549	889706.7024	893251.6126	293061.995	199683.2835	375174.1376	252774.4827	120772.6182	294191.9647	258209.1524	423844.1874	310948.2695	507582.5042	202524.5556	304920.2557	48742.30323	131841.608	169741.3073	344798.6035	1033973.318	859397.2923	641897.0364	712917.9375	547126.486	936340.1204	667071.4658	492825.4575	618967.7393	563607.2045	807211.2991	853618.0117
2550	54945.84889	706591.6371	101492.9918	146772	888534.3186	39030.14036	10328.99601	187097.2284	270714.9597	580593.4032	77782.73483	1427.119802	3274.106145	1855.495606	0	21152.13334	145403.0783	613.2642349	374297.6203	109894.48	386361.4425	83440.12858	28468.18332	53212.49405	65662.78789	47172.5774	100856.8963	30448.7696	8177.396721	1004.098041
2551	265319.8508	2376551.018	482410.7514	169834.3817	825400.0331	440361.061	51495.34865	266089.5329	235059.413	6048.739938	5607.452792	49387.08536	1158.110355	2334.82187	15937.58063	161933.066	5184.793386	586.2947067	13422.06438	1693.090954	27681.18802	2699.302836	942.6565386	1287.613993	1459.969116	7446.416578	1535.526891	831.0097988	1242.539579	731.9048575
2552	20658.32096	29889.13339	28816.33871	29173.34721	1177540.32	34641.99724	67943.87335	389425.5007	160850.3354	494738.4523	233017.4607	75040.62125	295159.4566	37681.63154	53936.57279	11041.11118	21289.90612	36820.43651	29972.98954	72484.1335	95070.12475	31312.50904	49245.3607	12265.05488	31545.66859	31382.59623	52246.31524	18072.57094	37192.36519	49399.70408
2553	317251.0518	137171.4043	371869.4975	354082.6628	1067226.363	707972.894	516830.4278	100377.2783	155762.8249	98601.21992	103432.71	377219.736	523543.76	358928.5621	140418.267	87433.88532	303132.8401	25271.6521	216531.4842	57375.80675	68192.6873	99609.47441	151201.0501	133096.2149	284494.2498	85079.84038	124140.9427	104512.4582	93074.71658	149751.6019
2554	64128.26813	88387.91224	146147.5664	494358.6202	1502181.567	335896.5196	109281.2503	592799.0624	103862.054	915449.7593	496062.1599	35143.19042	246273.7219	72438.48092	34204.19794	22349.70962	4446.922809	42192.65727	189560.9854	52449.542	365640.0187	50708.69002	41087.73481	11731.15139	75878.66591	23080.32399	36852.38561	49683.03043	173153.7743	11877.35969
2555	1021023.181	1947511.029	90974.60608	332319.8727	746133.2152	483094.4561	419292.26	214734.6531	484172.6143	447783.0532	486096.7269	463069.6763	157986.256	174327.4586	320227.2329	64495.92295	73909.13081	227319.5087	1512425.599	190445.246	1504004.228	308021.0097	183356.547	279728.8971	550035.5112	275087.6212	499904.0574	266246.0479	496367.0849	421326.7178
2556	2714.351886	6483.276398	2112.998321	2776.429757	1824604.319	2158.737875	725.2248006	30636.56479	260879.256	2167014.178	3009.073265	0	0	0	471.2822723	967.6870391	176228.3438	0	59209.4988	7593.088895	3730.630499	4561.479803	790.0492229	20507.81137	784.404122	3681.860492	5654.211967	0	0	0
2557	850.2912411	7992.498438	16020.36585	243601.0415	568061.4446	91121.03238	3782.487884	3622.6357	37850.70464	337705.538	2274.09095	0	898.689811	2145.227246	983.9798067	9191.67949	3200.6639	0	209150.563	5027.83908	680387.7008	11598.91565	2259.377705	0	1001.317798	5351.735832	2404.429705	842.7277088	0	0
2558	354790.9115	354541.9382	241892.224	155529.1277	384319.8053	318706.1032	61308.76842	191267.1869	169512.9388	59122.74308	438764.3153	544921.1201	247472.2777	637488.4866	66368.70946	164824.9267	511.0709745	708285.7132	438130.6238	612813.1065	368555.3406	976013.2195	708778.3397	585803.4704	516312.2437	1165971.435	1279657.199	326006.3733	1418837.248	1528455.681
2559	152637.2446	580816.2096	125628.2905	167243.8037	867507.5035	144863.0657	210820.4487	279584.6723	295845.741	9873.718655	348023.0589	21781.39054	38823.85404	23299.61802	32723.63971	37834.03748	62527.18857	22730.15728	414662.5152	661348.7477	276951.6595	0	9052.70538	418702.6759	111441.3616	0	0	4632.806248	1770.407262	932.7278084
2560	327416.671	1105174.049	536959.2644	180313.864	555005.9391	326683.9039	44504.13821	120105.8179	112403.5075	220800.3741	43949.97152	7651.5567	1318.636177	1863.796534	1031.489743	26088.14112	360756.9548	764.452107	1434818.089	948644.7585	616324.2977	1197724.147	52671.42827	780636.3901	174107.7234	577090.7979	721895.7984	16895.36421	6620.160673	2015.386416
2561	27600000	15400000	351313.9134	704003.3419	1271318.643	1652414.199	33754.50693	167511.4425	174306.4509	110614.5409	47519.70485	19900000	890268.5925	10500000	567965.3477	571852.3833	1745545.709	801457.8093	0	5123.617181	75217.96025	53027.3848	82618.00584	567696.5355	3128687.441	2156476.988	3150506.564	105919.5327	390983.3412	1122866.189
2562	2685825.485	1239910.425	242738.9183	475885.6686	5213728.092	622141.0645	23435.99328	271838.1472	829242.5464	195923.8742	85372.15852	2573682.777	1160226.175	610182.3971	281799.5933	457625.2575	2614855.41	465426.8629	0	12834.47724	11969.95875	8143.358481	45324.88821	7253233.946	3832785.757	1249629.848	864167.0907	1502645.905	1094883.705	3652296.897
2563	3344006.75	2576046.694	649631.8268	457079.7336	2416668.881	397735.3471	440940.4371	1735962.6	1069993.772	1110326.881	2226167.043	6718540.178	1571780.629	3273254.363	849148.6126	1378520.54	797413.342	4711865.714	3318226.508	3729301.722	1982806.458	4484199.443	1242449.623	7064846.705	2869242.477	5635069.325	7265515.848	4857962.374	4356050.126	8126668.739
2564	5001.624236	14464.35726	7731.812279	858492.364	2650060.609	485037.88	566778.8808	572875.4528	745232.343	1004837.108	456624.3292	3369.380392	3527260.105	1566416.236	793567.5936	738908.4015	3167952.506	265736.3744	859750.7386	14062.8383	3146421.062	3079.443005	14158.55798	14414.11569	3276.935764	1938.804416	7627.143219	4591.207077	39624.96729	8736.489515
2565	749159.494	1256070.854	264744.0775	400261.8232	1704132.576	383783.8255	83355.10942	482196.2161	715312.1377	1944534.878	177276.0692	8532.656999	131492.6932	59851.65813	5436.401613	109700.5758	617246.2265	10516.66751	1184207.117	795123.9955	1132469.026	735874.3064	320345.7341	484824.6134	420601.5178	512371.2725	609825.6343	26920.44884	46479.01788	0
2566	627500.8737	526023.0202	207645.519	129120.2238	578603.2565	203294.1065	140718.1964	262894.1164	375004.4361	244135.6308	247517.008	615820.6233	589688.7096	418484.8447	160747.2718	317076.732	548879.5753	373736.815	386699.04	596679.5559	317546.5424	205197.9386	294926.6203	882697.2654	764488.8073	249003.6585	300285.8756	438372.4164	417542.1707	593315.9363
2567	1231525.473	362589.7233	541706.4827	198014.1973	728244.0773	329032.0519	291924.7001	653036.02	527668.3438	494536.3543	503519.6213	2741096.555	811703.1152	1032209.706	320342.3011	393578.5735	219612.9945	1136377.811	247558.377	599769.5821	188205.7329	949634.0713	700941.1495	4892838.222	1808279.219	3486787.076	8325593.367	4305989.388	2185569.932	1.1e+07
2568	1194800.225	1107226.27	168299.2791	214683.0406	677768.3726	319921.9221	79082.29722	290851.1596	416910.6188	258391.7537	256536.5491	1722801.085	445677.0288	660493.3141	255779.9732	350925.2953	187460.9287	503160.8178	199842.3361	599769.5821	282188.6962	441886.6412	456409.4472	1463078.103	2103579.64	1318293.624	2195468.548	2592373.739	1181848.434	1975940.084
2569	1068969.414	344988.0262	123216.3118	161035.9132	710823.6823	136732.6115	1025401.234	722267.8892	390579.729	59169.69108	1883290.017	176400.5694	5125.264081	228105.9078	729593.8064	129512.5821	1676.892752	278364.3639	59711.7803	204910.1265	134170.4285	9450.692642	77193.59142	269611.4293	59669.87928	86484.72227	81904.30534	40525.61873	239299.1325	125718.4654
2570	1051657.774	1067094.427	515673.8508	240103.8206	719615.421	125233.5845	139948.7584	479697.902	1196423.516	105319.0626	287914.2556	3463561.342	803248.6143	1538829.037	403938.7875	386433.7348	298517.4526	1641592.178	651070.4842	303816.4864	417899.0364	274261.8649	463823.5796	236325.9861	564384.4847	536351.1864	370424.4081	20350.29785	605988.7266	761812.3333
2571	4338871.501	4287641.718	213394.2233	223088.2651	1283434.573	279783.6916	224970.9385	537311.8142	687106.6947	655264.144	549736.5282	1666483.804	586066.2165	937449.676	342793.1083	362452.302	251781.2904	943218.073	200162.8679	375884.4556	480060.5287	269432.4896	314252.0419	1040117.681	1746969.692	501952.762	858455.5388	1105959.37	769531.7916	1208579.968
2572	472667.7572	412777.6353	278759.047	262833.0918	341880.0735	108017.9962	195742.5028	74788.6828	749850.2147	360023.5773	804127.7735	2113710.75	985283.2603	642626.0726	358045.1845	474463.5308	418554.1474	1224190.998	219972.674	200266.9299	265112.0397	597837.4206	430541.3085	845891.779	1745591.801	1379974.001	1159008.29	1551245.283	2543272.415	3475019.812
2573	3069328.451	4458948.62	498238.6638	287815.4422	1077053.401	545560.7515	204748.9046	265378.8858	300704.2911	863669.0724	381629.1258	368813.5971	355670.0459	247657.2878	137132.6564	273670.427	332912.1196	395209.9572	3612603.44	2612271.668	1917525.41	2099400.258	1729182.868	790458.3959	798305.0176	815220.2165	582715.3343	761824.78	1187017.673	984759.8558
2574	46193.37592	59676.63779	16702.3142	95726.86359	71870.90099	18129.23433	358103.0358	359825.9917	382891.9949	394403.928	484296.6869	430242.6707	96537.93982	189851.904	699954.5814	122668.8479	372804.1765	503864.8321	72952.21859	47458.54491	124094.0066	264948.8481	168763.9152	72218.37047	20569.89924	351305.682	324533.0749	222499.8995	303078.4609	407277.4722
2575	789748.7386	356849.1944	235938.9837	343207.9439	475175.0691	286544.3803	386768.6464	653686.6737	398595.0688	427107.1281	451707.0055	916566.9144	908570.1358	562701.5065	409065.3961	140918.6303	247022.0662	724179.8449	72317.93872	231647.6607	134451.0413	433711.7123	352805.6456	451595.3853	542065.4973	438219.8943	909226.7821	452769.6698	497519.4191	1044761.205
2576	2060730.752	1081481.92	1094592.805	700467.8935	1656656.706	1070373.908	572631.324	1439699.152	1350450.287	785582.0497	1045258.203	3087655.513	2967710.003	2231747.626	720769.4607	1122681.738	499271.7608	2327210.789	629347.1718	1547841.328	584350.8606	2071379.786	1392494.158	2655204.786	2669339.865	3262743.635	3695445.944	3650104.809	3250893.258	4227038.234
2577	761786.1803	921914.3109	144260.317	218218.4027	532867.3019	283885.3086	241169.4626	238990.2868	284319.2765	496337.9245	341124.3967	59775.52805	246508.5107	304031.717	147565.1324	119825.99	155490.2787	60688.07011	711952.0696	220593.5876	489710.2206	329766.2913	198076.3725	38199.43997	54456.29986	237613.0778	128829.3084	12192.14462	485685.7613	104722.8477
2578	33298.92002	31105.06132	3736.172096	22416.72334	63603.16336	39482.35369	6849.829037	6475.785091	14280.3278	9768.884759	12332.47557	7114.975713	26106.86222	18342.22565	6293.505854	18982.55147	16744.88288	19264.55715	20119.21398	8422.938973	5966.770286	12021.95646	15043.35074	17170.55022	10456.59237	34169.17525	64734.17879	32892.71352	10020.87181	14356.22799
2579	43510.04391	132842.8002	15558.88588	16106.10765	38078.00734	13757.90274	16340.68459	27645.18646	13494.67663	31712.11353	13200.35296	12571.49272	47999.79533	34190.95016	16043.29173	6342.126924	5413.684574	17747.47621	5342.795853	16244.93091	21839.61752	15039.34263	6452.72104	40257.89247	38097.79411	23467.24278	36289.59564	5846.599166	14518.26433	16813.54706
2580	224052.4904	209244.7571	20828.54497	28577.2931	47823.44741	45278.54926	38555.36198	77887.62676	70138.09565	189261.0311	84705.7577	225610.0817	38631.94944	71353.25516	34143.2577	15938.24172	54503.15225	156486.0513	189075.1868	138798.5869	267760.1683	482250.4487	184921.1092	59504.60556	81264.17015	126519.6696	370401.941	150258.0394	557174.1985	514444.9278
2581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409.935346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2582	25183.52258	39105.09965	4630.006238	2819.451879	10954.60506	2800.712162	4355.185647	4939.777637	5881.742722	10884.83412	4813.189184	3766.369996	9136.349793	6465.468537	13843.79852	2911.916352	7600.706198	5479.611721	10992.47081	11924.8466	29898.96435	7402.234633	4635.062315	8096.422294	4182.765033	10769.19984	8776.701768	7744.649663	10380.54366	12968.87316
2583	29552.17586	101426.3593	20238.089	11217.3631	141477.2083	30735.81075	21888.59033	31248.74824	17398.01817	47720.75459	28680.05905	61117.55503	168438.5128	36232.62323	9233.979199	9971.671897	27565.08828	21065.62691	57880.32547	73512.15673	49975.15377	13724.64786	34854.37887	53988.02425	68448.09258	30518.53307	18656.97053	7695.686899	51550.99313	27576.55676
2584	309480.6511	118021.2716	86376.23413	33350.11989	217959.773	32641.54661	79594.2838	80849.29132	130752.2445	165267.493	73897.19111	425178.2744	292955.6292	134467.3283	28960.1785	46679.72758	28426.17761	179985.2975	246364.3015	376756.0664	146218.8123	401983.03	207570.7832	505640.8361	372528.6386	366565.5472	565583.6823	278932.8871	432349.7365	501763.1248
2585	6926137.811	6450757.481	180470.7553	225420.4562	1058355.763	797175.596	287602.3633	510813.0145	508428.7094	954659.5775	1968173.326	1286918.43	671587.5703	717948.9095	429814.0668	223950.392	420991.61	1127024.415	5499860.346	1016966.084	2509856.713	1172094.848	783271.5982	4584626.591	2471953.708	927949.5084	723330.0699	909848.9694	5753457.103	1470828.679
2586	5854.195861	31346.64146	5918.161518	13408.5989	42318.20192	32852.61306	389.7492962	7423.358691	0	1337.933885	1496.009133	14444.38833	33592.68987	3494.397632	1063.958847	0	8711.092896	0	0	18133.42838	5276.431402	3532.937578	0	0	40510.82176	10180.86079	0	4237.972954	0	3942.085743
2587	21146.37142	65663.61182	9032.859055	2513.26782	52403.45754	20160.56851	23463.74524	35125.04794	5417.286472	28966.74037	7955.47273	10038.21586	17984.05683	22572.93937	12112.21432	2639.758368	1728.207386	77165.82339	2926.684579	7346.422975	8905.690777	2588.366526	1210.107203	5391.754597	2661.181111	1939.848296	9537.396937	1449.913938	3386.039036	7482.072023
2588	10005.58212	4958.668448	2513.490118	2476.729691	2043.838175	2904.419097	3665.163101	5706.058303	7119.745873	3707.178224	4404.217655	3398.82926	4783.864242	2628.31978	1616.526502	1675.948608	3129.675761	2598.228582	3978.554421	9296.827306	17660.57182	2432.944708	3813.83635	4607.260644	2905.316887	13837.14716	2493.618428	11829.72553	2672.771355	6245.794535
2589	198472.9529	784168.3992	21169.26493	7705.133429	240845.8648	73857.33269	8459.797411	14624.67654	18980.78035	71229.32028	18134.70898	18092.23343	159818.5558	93778.4029	7385.504897	5163.937734	10688.80119	12534.30503	99016.77296	92605.74467	115792.2483	57315.02521	13039.38028	28678.37228	55847.6441	43134.44456	76389.53761	3305.766042	20574.82327	48283.12486
2590	607081.3543	260435.4244	62267.39015	68741.63925	208486.2643	155872.1772	32497.07994	153059.2495	75472.85385	207809.857	64796.76059	138167.2323	125391.3986	152640.7501	56018.52534	97658.86918	84978.16975	136108.4469	419155.3725	425190.2163	350007.5944	277078.2869	265969.6007	101380.078	364440.7116	159905.8921	207664.2148	334932.4727	313722.6258	252010.0241
2591	695773.8196	497388.7547	275066.4911	162322.9973	463947.4237	199244.4478	139429.0616	235455.1563	374624.9871	249379.6467	281253.7053	647521.1447	398230.0417	432442.3162	177162.4388	342542.8337	608046.7354	362969.0551	368992.4101	503947.1895	301767.679	203958.3237	351033.6642	648667.1732	765366.4969	258537.1349	239106.1457	400923.5606	463427.7817	585468.529
