row ID	100.mzML Peak area	101.mzML Peak area	102.mzML Peak area	103.mzML Peak area	104.mzML Peak area	105.mzML Peak area	106.mzML Peak area	15.mzML Peak area	16.mzML Peak area	17.mzML Peak area	18.mzML Peak area	19.mzML Peak area	20.mzML Peak area	21.mzML Peak area	22.mzML Peak area	96.mzML Peak area	97.mzML Peak area	98.mzML Peak area	99.mzML Peak area
2854	413407.916	189056.5049	146292.2594	219239.7916	81888.84436	167251.5554	382497.2439	12862.61978	9237.849897	6396.436735	4239.850475	8135.387656	3881.220859	18085.46516	2867.853645	155014.3839	10959.17884	98309.33906	226496.786
2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2856	0	0	0	0	0	0	1208.809389	4261.681502	2125.281644	0	0	1738.21408	2512.166925	0	941.7509103	0	0	959.0392341	2470.813094
2857	7333.328957	37504.98134	0	12391.66374	0	5111.762269	757.7299556	0	0	0	0	948.4837472	1102.047913	815.839272	0	10123.56017	5532.328928	6429.052301	60886.72364
2858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2859	2719.05011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4072.974074	6898.049958	0
2860	9932.033044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1920.456288
2861	29878.29632	6376.056756	0	0	0	0	0	0	0	0	667.5539063	0	0	0	0	4449.480301	0	1162.542934	1822.492581
2862	0	0	0	0	0	633.8396887	1227.086038	0	0	1101.675618	1142.046679	0	0	484.7256474	1046.619996	0	3238.123472	0	0
2863	0	0	0	0	0	0	0	0	0	0	0	0	0	3493.822615	0	0	0	0	0
2864	0	0	0	0	0	0	469.1451581	0	0	0	0	0	0	0	0	0	0	0	578.9396291
2865	0	0	4089.878317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2866	0	0	0	0	0	964.2666219	0	0	0	0	0	0	0	0	0	0	9838.97777	0	0
2867	0	0	0	0	0	0	0	0	0	0	0	0	0	907.4900657	0	0	0	0	0
2868	0	0	0	0	1176.259178	0	0	0	0	0	2165.109926	0	0	0	0	0	0	0	0
2869	0	0	0	0	0	0	0	0	0	0	1953.391702	0	0	0	0	0	0	0	0
2870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2875	0	0	0	0	0	0	0	0	1893.015778	0	0	0	0	0	0	0	0	0	0
2876	162385.6688	791226.2504	180648.7015	453993.8108	69416.69893	144683.3651	131631.2218	1977501.066	98164.69477	283300.4458	105989.1538	88171.95904	342089.7096	407259.078	227449.1815	365506.6513	393316.5349	1305762.111	473772.4395
2877	4804160.138	4432408.182	12900000	4121271.592	2563233.392	4969722.322	2573130.913	10300000	1441992.729	7260419.401	7365484.032	2005477.364	1771979.768	3296949.324	3827155.505	2892525.887	15100000	2773443.665	1907753.203
2878	430119.2461	259462.65	272814.8351	218267.0272	218131.7449	407739.0357	185521.6793	1897615.375	766554.3441	1404851.519	895749.795	641882.0692	1064187.112	167593.416	304631.7947	295421.7591	631157.6573	311099.1382	179548.0077
2879	98242.16092	81526.31408	57745.58965	84245.22939	64724.21896	61861.9025	83520.96801	54209.44041	18828.10809	125562.02	42298.83028	55445.58258	79282.55783	27507.3209	59224.80652	53121.13373	45540.56109	144576.6098	122307.8197
2880	380817.7545	309702.7629	488239.1234	670423.2268	314513.4431	967600.7044	339066.3463	597128.0615	609384.4385	1612031.976	1207040.651	1257213.444	1803049.431	1650001.346	1622399.556	174418.9428	321938.4853	480499.4901	184916.6631
2881	170492.8666	79262.41272	427234.7483	128323.0749	99323.84651	108088.2588	153618.6172	811504.5357	713868.744	3213677.517	1751998.478	496183.4694	2340890.669	419387.2038	2476800.48	26999.50058	427903.7686	490337.2052	51622.27127
2882	1096935.715	729321.4978	413394.4706	324112.7993	519132.0192	1017875.094	662423.023	6432024.153	3121957.629	8065998.651	6648461.046	4064545.404	10200000	2518290.632	6650442.4	910511.011	3090551.681	1771991.629	83064.50594
2883	176634.7819	108879.8703	442321.3052	150070.7971	49085.73348	103600.4494	219572.4011	824156.1117	787935.0345	3485919.254	2318670.776	619334.1443	3016627.883	456019.6321	2804288.979	111007.612	430599.0361	490197.6059	64480.10461
2884	407926.5298	210403.0726	243668.6926	93561.93328	151079.3242	101347.2661	101864.2511	0	0	1452.131739	0	0	0	0	0	141496.7562	2940.652527	63521.42342	149488.079
2885	4325227.823	778892.6332	1321174.825	1167300.82	902137.2665	2714302.48	1215942.009	6535914.06	2513735.928	3630725.619	4562070.812	3861439.88	3459518.796	3378231.931	3614721.786	1712165.857	3724371.197	2139324.137	967609.1147
2886	3281429.824	3038837.558	1187352.212	2062715.967	895295.7013	1766295.343	2207345.888	4544205.102	6339130.014	12200000	10200000	5709319.509	10400000	4463266.536	6799456.396	2525685.088	3944195.779	3070441.445	1850880.054
2887	348937.6925	215628.208	79519.42262	90283.65408	164672.8559	16134.5954	125892.9837	159296.0732	65805.91137	92268.49989	25846.97924	59904.22364	107869.4275	50558.04865	50304.63306	228537.2164	126959.8845	182932.4331	334058.7569
2888	566785.7412	385822.7589	14140.3454	57299.65465	47234.37252	11421.25889	13750.42352	22310.68323	6024.363158	12547.53116	30005.42192	4109.308289	19561.25699	7085.8485	11230.16609	147563.4067	40334.84645	67751.39489	164214.1264
2889	277563.4896	79264.96941	19099.6321	17698.80785	19509.15091	46165.07329	12920.66793	155993.3054	54999.43356	258490.0614	137022.2882	30296.24044	125542.8278	67389.55848	164105.907	51704.96495	230463.7944	29581.44819	19318.93581
2890	144885.7164	158925.0527	76497.16531	45825.78157	16288.3373	138696.5506	87808.22581	561420.2696	182558.9259	415480.3581	185812.5458	85702.80027	174120.0798	312305.366	215536.213	184321.9089	365979.8485	46135.65985	52223.96471
2891	89553.75046	35840.98971	29660.75973	29295.00251	32496.10743	18363.36446	57183.68262	38779.15136	15628.83682	78416.61546	57392.87757	10134.26223	19261.65872	57690.65393	25813.76345	107478.2786	133339.531	54541.85273	161029.9907
2892	14354.95059	1362.315266	5996.555041	3123.435861	14095.38485	24007.05347	9352.644678	2676.033334	1062.319074	2733.141794	901.14112	884.2027474	8226.349072	0	1201.929982	5274.232705	0	1325.565621	2707.808451
2893	810605.732	1166409.121	780922.4031	666489.3948	541716.4947	985973.1388	814596.2707	2628928.976	992101.9462	2522424.644	1143759.605	586243.4387	557890.0884	1720172.893	1174071.412	574493.4746	817114.8574	439622.2684	479159.1917
2894	810605.732	1166409.121	780922.4031	666489.3948	541716.4947	985973.1388	814596.2707	2628928.976	992101.9462	2522424.644	1143759.605	586243.4387	557890.0884	1720172.893	1174071.412	574493.4746	817114.8574	439622.2684	479159.1917
2895	279432.3537	198042.8331	121676.5293	23898.5738	124543.7157	44960.80963	111028.8082	26549.58318	11291.62683	65713.53651	12258.8672	4592.725638	42871.79092	32711.1963	9090.444064	189664.2501	8772.813633	187764.8518	236408.0064
2896	223390.2468	129503.368	47693.60448	44811.50703	33080.64886	48118.6455	71313.28131	76050.90401	61698.43952	116306.4702	98722.017	13132.10616	46950.31038	69390.39901	117699.6209	118835.4406	250362.6006	36953.15951	70704.04045
2897	54943.18874	58771.02177	4339.483446	9378.873688	10104.47061	8942.979005	11202.51774	13334.55799	2612.030403	1934.511609	16965.70508	6615.529535	8954.146272	7153.512921	14116.47709	55473.83188	13014.53735	16552.84522	45547.84984
2898	172239.7083	75592.03792	84247.63888	17109.69259	35089.01264	212286.1037	17835.85486	487264.7179	390689.1143	1471849.43	412260.8049	241455.0735	857445.0676	303229.0308	502841.432	76834.79267	329848.7101	89827.18794	15588.30179
2899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900	15350.05206	21334.34119	30580.88348	19101.14522	6416.107971	9643.099656	12987.9032	95080.6705	61311.88625	146037.0646	80713.52763	66671.08476	186736.0507	162202.3164	82485.92089	51971.44186	131678.3417	20251.37715	48594.3969
2901	25948.40683	11281.42341	13429.89235	26450.6395	9985.722177	61123.22392	3950.6224	78347.2823	31408.27478	92804.98059	79834.12668	11236.19802	51835.57678	30148.88882	60136.55435	18234.45468	34571.28308	17803.06258	22306.69134
2902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2903	72746.91204	113082.8172	18973.00187	63179.04758	9463.636971	84144.09985	86049.01907	33076.14537	14803.24448	10618.25135	7707.741118	4537.330365	7733.211442	31022.04557	2128.770215	116040.0544	237446.3118	131526.2322	70421.37918
2904	0	0	0	703.9066477	0	0	0	0	0	565.6275061	0	0	0	0	0	0	0	0	0
2905	9896.510467	1149.115286	0	0	0	339.1088858	4827.997929	7572.8626	656.44774	10345.42539	2756.354346	1652.579696	845.1334438	0	550.6741966	14475.29733	4746.673336	1576.396035	4398.297799
2906	89907.6927	76910.44532	23092.93404	32105.43353	26234.6792	50570.97243	31946.76409	38043.43924	25440.56835	60995.43795	68057.2394	72300.22975	74005.87102	65109.65453	38358.49817	23713.39863	96317.63901	33310.448	62837.59039
2907	2396.173423	2224.62808	1196.460253	2669.965931	738.4957584	1916.171763	549.6652133	8022.278482	1982.623692	4986.210876	4411.088667	1335.091474	4714.938001	8075.967734	12760.46301	2672.185442	22882.48775	1216.835488	0
2908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2909	73718.46804	22154.79918	16885.54532	42170.92505	7983.824843	29869.97505	54270.39925	110455.26	51421.54172	140739.5022	65388.84541	90831.67667	125062.7398	85875.62875	121594.5706	91925.6432	109955.0855	85891.89206	76292.80803
2910	1108.941112	2530.127382	891.6294896	1545.258785	3995.995255	3852.327614	857.5414487	2118.075536	1743.085504	2667.069742	2190.627348	1579.1115	2959.785096	4720.60177	1346.09168	1512.122541	3750.785381	4005.554514	530.3682724
2911	7677729.19	3627218.621	763469.3185	1045714.145	1864321.977	1312293.687	2136560.584	625909.6608	1521983.217	3828081.854	2671237.834	1547066.361	566734.5308	304841.8765	459078.1461	2827494.894	1058031.702	3934678.906	3212117.764
2912	2782431.717	1372691.217	142825.9475	650174.3732	772368.7242	846340.2188	1123522.943	863784.4514	1058326.196	1997659.204	2061496.93	1682298.086	659196.1948	355166.5894	103835.7985	552852.9849	781885.363	1131830.728	1118835.435
2913	1791915.415	2220133.903	2348729.825	1202440.028	841001.9376	1936393.98	1114428.371	4798293.685	905942.3925	3983040.751	2381939.082	1134852.273	1653896.44	2496274.68	3890359.046	1938582.921	4542486.95	2098051.668	1483415.1
2914	953124.4766	493973.7072	433429.7409	314014.7016	249372.2918	444142.9639	433551.2047	1057802.661	722943.0872	1695536.271	905634.4299	1160355.425	1503065.933	728824.1223	3017115.391	996493.9611	1264879.488	204710.8433	781259.0667
2915	0	0	0	0	0	0	0	0	0	0	0	571.5430165	1232.43448	0	0	0	0	0	0
2916	3732.764773	2026.969432	4974.857574	4427.802112	1714.883372	6749.85191	2313.266273	32064.25333	2841.296493	27853.16312	100417.6836	37023.0084	52354.03432	63727.97502	58523.14642	3208.322243	69833.17882	6001.521414	1113.144321
2917	25400000	5845450.202	19500000	6990211.032	7211173.675	11700000	11300000	8113838.393	3055623.115	12400000	9677716.815	2325546.126	3500564.282	4550217.246	8281518.801	3e+07	28600000	29300000	20100000
2918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2124.36995	0	0	0
2919	0	0	0	0	1976.681619	0	892.8461106	2372.652828	1068.426395	0	3765.68295	0	0	0	8376.287311	0	3547.98629	0	0
2920	18526.4077	0	0	1469.813531	884.4868745	6499.236688	2309.143311	24070.01212	13670.684	22337.57402	1587.236414	5557.821681	33403.79218	6269.933334	7719.255997	7719.648546	7633.664776	13605.99203	885.7010938
2921	166544.1635	11181.34423	17263.4818	587.0785134	12128.7959	9292.611661	12778.89873	0	1866.754172	2522.755499	3956.728148	1554.363537	1759.226168	1252.117677	838.9403214	3838.618683	2097.841431	1287.006951	3303.990491
2922	124529.3125	100829.6974	64291.57423	68931.05457	28398.06139	55726.61551	20645.14652	440083.962	45295.48993	449509.8171	204091.5095	58049.50005	119099.8527	197627.8055	186476.3569	125986.7733	404265.3893	106099.2305	85582.52459
2923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2924	26050.49805	12023.83399	895.538874	6065.117719	845.6120459	15158.62664	975.3143641	23293.88742	68533.25271	5751.414405	23565.74984	31926.25363	51944.32011	14104.72711	8586.937874	14137.99904	44434.83717	5588.391184	10346.55566
2925	0	0	1373.572965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2926	1008.228564	3054.78352	0	0	2391.550807	0	0	0	0	0	0	2527.475719	0	0	0	7313.827355	11525.91083	5714.634094	1296.80793
2927	247340.1114	166597.1859	49874.2553	74933.71783	225879.8595	98896.59156	126653.9798	69619.95624	101100.5048	288314.805	187991.732	30278.26107	11187.46206	48300.9428	76386.86466	192274.2282	35007.17205	314019.9594	140902.4139
2928	833033.8119	901279.3807	59869.14814	105552.8708	394485.5402	10972.82793	199787.0133	63528.77258	103102.1543	406675.9299	353474.2956	44073.72109	42685.30982	20552.72786	27083.12577	202063.9811	46452.83263	214761.0647	913739.3222
2929	34673.92147	27230.87303	7809.488346	23799.16689	36248.23676	3384.680909	14492.9327	1637.255982	1252.419387	2285.717986	967.6863836	661.0571796	0	791.48911	948.3555754	16353.83221	53373.929	17923.20114	56723.86989
2930	215373.3982	186269.116	26229.93123	45088.81299	200166.499	163034.316	237177.2093	54496.79423	123328.3791	302816.9954	389687.7921	230348.2184	81204.91063	59362.82069	25605.16054	207634.5951	158734.1516	298398.6734	165236.593
2931	37444.88478	53988.48079	3929.512104	17912.84913	5340.849447	24223.33205	2864.629406	77974.3784	198381.5455	832922.8118	269786.3505	111179.0023	207038.2411	26892.59483	51778.54438	392509.5444	2264800.509	23905.64525	18590.29487
2932	862510.102	390920.2416	771633.387	410815.4073	557505.4441	509375.9742	444207.0692	407833.8907	123261.7281	113411.3276	86951.77094	44747.10537	239356.224	69998.49288	97833.00239	433991.2004	234358.5867	199167.9448	251204.9087
2933	178377.3466	146036.2709	153828.77	213196.4037	80512.14612	114880.209	96565.30427	700818.1742	258938.1511	992709.0213	797723.4363	1086060.452	694460.0428	1147157.253	572207.2545	138272.1564	138190.7306	134158.8369	132516.8791
2934	16241.62674	5094.792975	3756.084215	2186.682394	1145.593201	7378.696353	15696.53125	38921.56017	4240.274651	120167.759	55330.72289	33143.08263	70471.96078	4656.478977	21336.88438	2479811.72	524717.7088	16285.28797	7769.663395
2935	225949.2243	133319.6135	36522.21905	27476.58592	91040.74796	141006.6763	382368.0765	240274.1978	163816.7954	428703.0896	408801.2205	558488.3944	26732.50854	117270.1469	41856.54812	345547.319	363228.3538	183834.225	70937.76398
2936	125770.5041	33274.74927	25864.60842	83582.37795	43652.60357	43142.44887	47965.89997	97613.19116	32691.69772	412473.514	279711.6427	61625.84631	20099.48925	7766.048025	6594.617801	159231.547	120204.2356	42681.46433	20042.70342
2937	352084.5317	124712.6063	25307.24832	60699.40556	126418.8816	41845.71051	146292.1349	57711.60603	9471.246088	265845.5175	77242.46223	43902.80583	5952.448065	7019.997396	9616.964292	201259.2517	48388.39606	227714.3478	146125.531
2938	7085.590839	0	4719.8952	1689.997634	3325.219778	8036.125721	0	47540.47505	15191.38661	37290.84696	47164.57447	8850.7259	58180.0141	4125.613189	21144.711	84237.80215	106395.901	51273.86858	1410.762028
2939	30454.04645	20202.85428	1648.106233	783.122739	1276.242893	2571.183226	4112.801311	2850.71975	0	5189.827217	2679.20664	0	3356.427018	7021.379218	9437.525997	13369.573	18192.65711	6437.569909	23577.12273
2940	77711.08135	45208.57333	7116.924028	29210.87468	33298.19563	38223.41714	82128.65776	179116.7783	17247.10939	58120.98515	40740.36965	30755.90076	18710.07922	16376.56985	48020.08732	76799.73446	58923.25318	82866.33318	33352.62658
2941	3791.618368	27755.29638	3879.319987	4051.937325	0	4670.016972	0	0	3727.409051	25684.04058	37635.15703	0	14615.53878	0	0	520682.6416	1814907.867	70673.17774	12964.3607
2942	802276.4174	313106.6539	438871.4821	204915.9475	128704.0865	482710.9359	293492.0731	2981698.121	983524.3667	3147314.454	1977004.687	502217.5661	1033881.884	1655106.728	3200917.955	871219.1681	3059373.027	368944.8793	240809.2004
2943	44535.5303	3305.523439	868.9422151	3965.05945	3038.290693	4397.072021	3648.943835	1420.269197	3972.355434	14878.82609	62135.08324	4548.683672	2260.040637	625.6912784	1675.426653	53483.7871	157867.2277	117530.6537	1151.114346
2944	24807.52299	29706.64109	12405.02159	5745.405674	27706.88988	6408.606953	1339.245501	20393.12469	9869.145504	181416.7194	132266.2377	93539.39416	182812.8875	929.7588928	26067.50976	6873037.334	1220508.843	19200.1664	79108.25877
2945	2361.054737	2093.53714	659.6597887	1652.800805	0	1653.954291	1021.872971	0	2618.896462	22662.50463	29843.54927	3223.51859	7809.036264	1824.93832	1640.860068	56926.22468	138799.998	126053.0572	0
2946	3531.419834	12229.65375	25540.14128	221221.6505	30363.48083	8336.632227	117559.6007	1842.093499	1925.711072	1733.573267	1244.716913	983.4838569	5346.775745	1194.296492	4592.916762	4877.477023	7288.133977	3966.593047	92632.8641
2947	1321622.282	854135.9694	270229.536	307532.5496	357933.7983	83730.38518	118825.8553	79033.55889	53688.55104	309863.3733	128605.1261	75681.91704	186565.1763	33047.39976	214735.4799	638774.9851	166964.8412	1272572.832	993122.5949
2948	40755.73997	13486.73276	11381.99593	19171.19203	14080.04444	4613.558793	20396.53147	62549.39509	830.5286639	135370.1882	46354.56059	35212.51314	52310.27855	39621.00041	73382.40086	2024068.785	912719.8862	19044.80294	14112.7502
2949	938.4597256	3026.910443	684.9215325	1024.18556	794.6532333	800.245926	693.1878573	16931.80898	4002.802509	100926.6664	662083.5599	3249.64986	4422.573554	2049.751331	2088.325417	409903.3259	869171.6504	11321.90537	2175.284459
2950	214910.9513	54631.12378	81868.70826	127627.5075	82313.7453	244595.5801	84396.17819	112717.3423	76455.80555	48021.27856	62661.17065	90147.9336	113457.4308	147297.9626	53043.4805	35348.99002	54075.00133	23537.41885	30590.93623
2951	263538.7851	119587.3121	287292.6255	183093.9804	214294.2405	214750.2581	331317.0465	106674.6886	70411.43256	38154.99922	85451.09733	9936.204587	78238.76777	47580.85197	27993.89797	118558.0787	35822.45619	146352.1603	114493.2607
2952	103785.1533	162900.836	6998.366522	79983.03874	122834.6119	5294.389904	116971.4462	6284.201512	4257.620114	44150.47013	10375.38698	12675.47186	18310.20336	6478.820969	7965.663358	45948.59739	7384.12655	114023.5071	120193.787
2953	23459.99111	19831.05531	20848.86694	3400.298068	8687.497031	4143.345914	23336.10204	66350.3659	18581.65814	135891.3207	104747.3374	24352.27818	125785.505	26381.26827	42199.08228	4522.897645	94692.33647	6880.206372	12118.66429
2954	34488.80867	315360.8643	11142.72196	74317.49748	175715.0019	8807.880533	132340.7462	0	0	4229.744241	0	1231.998199	1786.434721	0	0	16730.77875	0	71256.8558	285270.642
2955	0	4519.772049	934.9735162	33959.69353	146907.8791	1742.168091	17486.05415	0	0	133840.2474	176758.1469	4629.21276	0	0	0	0	0	19872.94081	14772.50751
2956	1306.886515	1428.776931	0	0	1295.766424	3633.728826	565.6626983	0	1415.555444	23595.87797	9650.936435	7398.583299	23142.61423	0	1300.976302	86250.47907	308372.4543	4566.87781	0
2957	0	0	1015.596688	1237.193428	3147.54799	0	0	0	0	14711.7449	0	0	0	0	0	109460.5249	454366.0623	2700.628762	0
2958	19318.88998	44470.68359	3980.033204	1666.664118	12190.41519	882.6163545	13435.33308	0	0	0	0	0	0	0	0	1487.238985	0	2323.581904	13674.06896
2959	7171.338036	121640.7714	2421.827849	5642.350339	42133.54204	10777.06522	17934.19126	3762.342865	259630.9804	114138.2786	337689.7715	331430.0837	0	2171.896007	8324.717726	0	0	24335.78369	16853.36565
2960	122318.0139	79052.28467	51961.82187	70353.52728	102784.0526	11332.03206	118970.5244	23487.09201	5152.59873	3635.76004	12033.3363	9412.764693	31396.34645	21643.98454	4431.064261	74157.32195	12586.67232	13431.18864	58873.75813
