Name	ratio	min	max	cred	cat	condition	week
594eaf92d4c7171ce0b3636ca4f46341 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__UBA7173; s__UBA7173 sp002491305	-0.651329442830001	-7.77698	5.84136	not_credible	Non_NASH	FA	7
b3a8ad2d9a769dd1a7d6989aa62f3305 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dubosiella; s__Dubosiella sp000403415	-0.648258750175001	-6.79621	5.13451	not_credible	Non_NASH	FA	7
1e16d8f059391278a0903640929c1ca4 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.6175727265256	-2.2836	1.03647	not_credible	Non_NASH	FA	7
c8e2ce8722ae2deaae12eb9b9792c6be d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508	-0.601197633549501	-4.95445	3.88715	not_credible	Non_NASH	FA	7
f93d4475e6e833f785632216000980b0 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.574658319665	-1.80121	0.587447	not_credible	Non_NASH	FA	7
ea1712888965e4b09f9062b3a9e0b965 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__BX12; s__BX12 sp902363595	-0.572455686163501	-1.96996	0.890007	not_credible	Non_NASH	FA	7
232b620c68449ef867edeb991e329d50 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.570967853974999	-6.2443	4.70918	not_credible	Non_NASH	FA	7
a7810d3069cbf6d0c54db6b9b67b1154 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae	-0.538341869815001	-5.24074	2.88024	not_credible	Non_NASH	FA	7
a5f692a68aa228639973f221671990d5 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__	-0.5349750027765	-1.67148	0.585515	not_credible	Non_NASH	FA	7
6964ecf170c3769f79fd1691bb1e7445 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_F; s__Eubacterium_F sp000687695	-0.5169902159005	-1.92671	0.875955	not_credible	Non_NASH	FA	7
4b5eeb300368260019c1fbc7a3c718fc d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Phocaeicola_A_858004; s__Phocaeicola_A_858004 vulgatus	-0.509297018503201	-4.91839	3.21958	not_credible	Non_NASH	FA	7
9b513b14e81757bb9537e723bdaa1468 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Clostridium_AP	-0.507848585732	-3.40168	2.23567	not_credible	Non_NASH	FA	7
cab0cf41d9e2a3200266b0f8d27732f4 d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae	-0.500367828019999	-5.65505	3.97398	not_credible	Non_NASH	FA	7
7a20f7055ca2c7462cfa6a7aef16ec28 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae	-0.491425476372	-5.12306	3.86344	not_credible	Non_NASH	FA	7
27855b55c9784b5f3bafa12b609ae489 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	-0.484782406633	-5.30194	5.27821	not_credible	Non_NASH	FA	7
649c81e7748b02f167234b3f37471354 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Evtepia; s__	-0.480052839364999	-4.54922	3.85376	not_credible	Non_NASH	FA	7
6914456cb3115ba1d4aa9fdf8f5dd7ec d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	-0.4663383180815	-1.66295	0.826275	not_credible	Non_NASH	FA	7
3961c585ed97be98a9f4ba6594270451 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	-0.45982533002	-1.5063	0.502359	not_credible	Non_NASH	FA	7
85c28c7ac2b4fc1c14c9f22e7681584f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Massilioclostridium; s__	-0.455996002390001	-5.8199	5.12134	not_credible	Non_NASH	FA	7
4750b30f8ebd89be7f618b77000b5908 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3282; s__UBA3282 sp003611805	-0.437459134218	-2.9333	2.02878	not_credible	Non_NASH	FA	7
2736cdb062302a93a544725af357e7d7 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.436379641406999	-4.63566	3.39155	not_credible	Non_NASH	FA	7
4141af586669256fd20c1a573d3f3ad2 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.43490161327	-4.50557	3.23576	not_credible	Non_NASH	FA	7
22dcb100d9f9dcdf1997952348384057 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Paludicola; s__Paludicola psychrotolerans	-0.421281789111749	-2.12089	1.3641	not_credible	Non_NASH	FA	7
864fb808c26f29d79c123613d0d15fab d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.4200359067165	-1.22517	0.405016	not_credible	Non_NASH	FA	7
6dbeccdecaeb89a34858b202cbc46eb2 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_F; s__Eubacterium_F sp003491505	-0.4170939416608	-1.19431	0.435874	not_credible	Non_NASH	FA	7
bd31e6edecaee3eeab08000d447a1439 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Evtepia; s__	-0.408761595215	-1.39566	0.589511	not_credible	Non_NASH	FA	7
8e1196dc3d2b30058796446c0d686475 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Evtepia	-0.404681159218	-3.79657	3.56657	not_credible	Non_NASH	FA	7
0961bcd6971db7e276fc802130be00e3 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	-0.39124843349	-5.19993	3.90694	not_credible	Non_NASH	FA	7
1247b655d9804d0973d52adb92a8975e d__Bacteria	-0.3880067063935	-1.44029	0.651301	not_credible	Non_NASH	FA	7
2e04c980752c8fc37c462e08582777d3 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.3854437583655	-1.13653	0.422114	not_credible	Non_NASH	FA	7
3da811fabbdd7c3088c29e4731f2bd32 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	-0.384695750693	-1.67441	0.731579	not_credible	Non_NASH	FA	7
6afe22267ea7abb7e19d1ac5fd390943 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__CAG-269 sp000431335	-0.38219792489	-4.15407	3.04245	not_credible	Non_NASH	FA	7
d1db561b8d5ffcf64c5b57d08f9c5817 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.3742706075025	-2.53712	1.91044	not_credible	Non_NASH	FA	7
5a24bed35972fe08ceb47f6abd173bb8 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella freteri	-0.33603132377295	-4.80675	4.04449	not_credible	Non_NASH	FA	7
a6c1d5c393eaa8b78baddc67c010b5fe d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__; s__	-0.32889049956	-3.67156	2.60989	not_credible	Non_NASH	FA	7
c9a9e220b2b8de9c076c7dc988ce119f d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Haloplasmatales_A; f__Turicibacteraceae; g__Turicibacter; s__	-0.311047235204	-3.62557	2.73116	not_credible	Non_NASH	FA	7
11f663c2ffcffade8066a7d5da6836db d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium_B; s__Lachnoclostridium_B sp000765215	-0.3063961069675	-1.8683	1.44726	not_credible	Non_NASH	FA	7
c00c83c580e045a0d3ea7e5522c30e83 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	-0.286394194289	-1.01903	0.461475	not_credible	Non_NASH	FA	7
902ce36bb30cbd0ae2badecac2849fea d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster	-0.283542423662736	-2.83773	2.12271	not_credible	Non_NASH	FA	7
c46fb709d49143a3f9b42ed3d3ec3a24 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	-0.27246100757	-2.14583	1.52907	not_credible	Non_NASH	FA	7
e852306e2ae16e53274c18216827c27e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_J; s__Eubacterium_J plexicaudatum	-0.267019443849	-4.8716	4.0811	not_credible	Non_NASH	FA	7
b474eab56e9f3cfb7bbb6e2e77feab2b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	-0.2441316378395	-3.35086	2.51376	not_credible	Non_NASH	FA	7
e4b17cd558b8590655cb6236bf15ac2a d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Bilifractor; s__	-0.2263259232305	-6.28592	6.53279	not_credible	Non_NASH	FA	7
63ef63a0465c6fdee0096363de5b7b63 d__Bacteria	-0.2096849569762	-1.56163	1.00056	not_credible	Non_NASH	FA	7
072979c34ca788c2a8f4b61f356c027f d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	-0.208286909336	-5.59989	5.48465	not_credible	Non_NASH	FA	7
d7cb2fc867cf27c1a308562208eb992d d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.152853441855	-3.05172	2.91914	not_credible	Non_NASH	FA	7
a538fda256b4cae4a5ade4882f8d6e38 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella muris	-0.150244617985	-1.7368	1.48556	not_credible	Non_NASH	FA	7
103b5fb4d30f27b99a162e9fe7e08a9b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Paralachnospira; s__Paralachnospira sp902363445	-0.14376607234495	-3.36982	2.8681	not_credible	Non_NASH	FA	7
0c74ca25a9308a033fb0ed82924ba42a d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium_B; s__Lachnoclostridium_B sp000765215	-0.142856292835	-5.22332	3.94101	not_credible	Non_NASH	FA	7
26cf312e6020a5a9f142aa9c23f54a94 d__Bacteria; p__Firmicutes_A	-0.140799477035	-2.55142	2.10143	not_credible	Non_NASH	FA	7
fb47ebf73791a9cd5a943010dfc49812 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Eubacterium_R	-0.137693438359	-1.36473	1.18677	not_credible	Non_NASH	FA	7
79e9e337b10e2d298bb1b3bde946782d d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	-0.1139547389865	-2.36421	2.14713	not_credible	Non_NASH	FA	7
3f1a5990efa772909fc3e63ba590af25 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	-0.109370881655	-5.92095	5.69534	not_credible	Non_NASH	FA	7
5db2cf37007f874e25eb2c901917e15a d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella muris	-0.102463344714	-1.99066	1.87832	not_credible	Non_NASH	FA	7
a814fa53675e61dfdc958627b6fb14f4 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-0.0922428488530001	-4.86757	5.59566	not_credible	Non_NASH	FA	7
2347752b1c24931521b8015f33f18558 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	-0.092103952943	-2.73342	2.07797	not_credible	Non_NASH	FA	7
7c040883f42eca28c6629a5e00fd4af9 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-0.0882388694295	-1.89009	1.83929	not_credible	Non_NASH	FA	7
3fb2ce862d743e3d9788332ba6333376 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__14-2 sp001940225	-0.0870014249290002	-4.83297	4.08235	not_credible	Non_NASH	FA	7
49507473b8a1bac5bfd0f1dde8380045 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Clostridium_Q_134526; s__Clostridium_Q_134526 sp009911305	-0.0738813866435	-1.50137	1.13189	not_credible	Non_NASH	FA	7
aa446aad4f8d5f5ebf6a7ff36792767e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__; s__	-0.06642186476945	-3.32354	3.11134	not_credible	Non_NASH	FA	7
37a0010c6a0392dc659b50bd348c5564 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	-0.0464499908110005	-4.9739	4.82118	not_credible	Non_NASH	FA	7
296e6f2796bd05f64f5b8e878e2d4d90 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-56; s__CAG-56 sp004793585	-0.045508635582	-1.9121	1.49994	not_credible	Non_NASH	FA	7
d0b9517a6f26f847e3bf839cad5d1633 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA11471; g__UBA11471; s__UBA11471 sp000434215	-0.0404773196129999	-2.08577	2.33707	not_credible	Non_NASH	FA	7
5efb6d0e4d3426d36140f0295e85589e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Ruminiclostridium_E; s__Ruminiclostridium_E siraeum	-0.0371686555865001	-6.60286	6.63234	not_credible	Non_NASH	FA	7
8778fa56153fa6e1c2cc8742b9515528 d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__ZJ141; s__ZJ141 sp011038965	-0.00772464816149987	-3.01676	2.58889	not_credible	Non_NASH	FA	7
4f05d43ba5590d37d0239713f9bc9475 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-95; s__CAG-95 sp009917455	0.00199989709049997	-2.55752	2.58751	not_credible	NASH	FA	7
5c53164e55b1a6ac5a3adca191327b1b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter	0.010273998745	-4.65239	3.47507	not_credible	NASH	FA	7
3bd9259f27f5ee091b992690ffd9d93f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__	0.01829000616	-0.956277	0.994289	not_credible	NASH	FA	7
0265505a51611345b19e1c7ad25a4b09 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T; s__Clostridium_T disporicum_203972	0.0199990373110001	-2.03814	1.82479	not_credible	NASH	FA	7
def1282a19a832f3b6670ab0ab9aeb92 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Acutalibacter; s__Acutalibacter timonensis	0.0420991560815	-2.82109	2.84008	not_credible	NASH	FA	7
cc925f743eceb951ff4885ab338c2616 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter	0.0437735460925001	-3.82023	2.98096	not_credible	NASH	FA	7
520146f24409cd6ca7d957109aba38d5 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Catenibacillus; s__Catenibacillus scindens	0.0482685886795	-1.25142	1.15236	not_credible	NASH	FA	7
10960069c1f639258cf06173217d265f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae	0.05405994221895	-1.81168	1.61068	not_credible	NASH	FA	7
0cee68a333626762a86725bec4c00817 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Angelakisella; s__Angelakisella massiliensis	0.058844396885	-4.03527	3.51672	not_credible	NASH	FA	7
4a1484e60a200f17a7dade4c4c10ba40 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Kaistella; s__Kaistella sp000023725	0.081513053582	-7.11421	8.44092	not_credible	NASH	FA	7
8561ec00bc1bce26b5c041473036dc11 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	0.0829099366426497	-4.10104	3.63946	not_credible	NASH	FA	7
825504e1adf2ba9411dbf7399b2c9c60 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__; s__	0.0830782117619999	-5.1082	4.84229	not_credible	NASH	FA	7
af4fd07a19035add3a54f4fd0cc11352 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes_A_871400; s__	0.1170356530565	-1.4275	1.41758	not_credible	NASH	FA	7
014505a73c82139810231cf076d91880 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae	0.121009451755	-5.30626	5.50067	not_credible	NASH	FA	7
0186330d9410c4275a911183b4b64918 d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia_404257	0.12259250044995	-1.31252	1.40959	not_credible	NASH	FA	7
02d8d87a6342d4b5b391d82e8d56b957 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__UBA1381; f__UBA1381; g__CAG-41; s__CAG-41 sp001941225	0.1319025657415	-1.18057	1.50549	not_credible	NASH	FA	7
cd79f35f96e1b7fe7b111478ced7adc3 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3282; s__UBA3282 sp003611805	0.13683919386	-6.5173	7.43399	not_credible	NASH	FA	7
1155e5ff3910649a94e2326addf65942 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.13800328096	-1.85234	1.99857	not_credible	NASH	FA	7
408c0a84e49504a68ac665f21a2c0149 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-56; s__CAG-56 sp004793585	0.14236635734135	-1.7657	1.81531	not_credible	NASH	FA	7
e73fc2655e1cca4a2b1c419da3630c72 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus	0.164295465401	-0.690937	1.05518	not_credible	NASH	FA	7
79bedc67f0b243cb3fd97ec87a4ce0df d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.17438145986	-5.80773	5.1827	not_credible	NASH	FA	7
31521431043b638a224abfec559adb87 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Sporofaciens	0.2068295897027	-1.94581	2.37375	not_credible	NASH	FA	7
2c9b7dd00b0b70d751a52f3162de42b7 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalibaculum; s__Faecalibaculum rodentium	0.2114601038	-3.42866	4.08107	not_credible	NASH	FA	7
511389b5c9fc8da62e40d5a26d25899a d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.213747356145	-8.07505	8.15394	not_credible	NASH	FA	7
f85b2a937e5b10dd9f5aa30343c7da4d d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Merdibacter; s__	0.215171121322001	-1.55643	2.11829	not_credible	NASH	FA	7
d4e77c532993fdf90510bf07f7fe06cb d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_J; s__Eubacterium_J plexicaudatum	0.236892049962	-7.10433	7.03513	not_credible	NASH	FA	7
d6f3a6808f1fb78039f2583994b3f739 d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Bifidobacteriaceae; g__Bifidobacterium_388775	0.245993836685	-6.60535	8.05617	not_credible	NASH	FA	7
7fee9350277038eef98dee70b4190563 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921	0.248801710106	-1.32834	2.08046	not_credible	NASH	FA	7
44ff26d8105cf822417b4b0c4eb27c02 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H	0.249905686543	-1.13875	1.49647	not_credible	NASH	FA	7
2653918cc84c1fedbd74dfb0b90fc102 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.2546234809748	-1.82355	2.39328	not_credible	NASH	FA	7
aa5e7338afe8a35fbac4083c1d1b8721 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Acetatifactor; s__Acetatifactor muris	0.257732187443	-5.07302	4.9627	not_credible	NASH	FA	7
6124ce129bdddcbcd6d5d62ad3fba4dd d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum; s__Muribaculum intestinale	0.259660565609	-6.96366	8.59913	not_credible	NASH	FA	7
0160e14a78b18b903618f11bc732746e d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__Akkermansia muciniphila_D_776786	0.26196635044359	-0.733705	1.19099	not_credible	NASH	FA	7
63211e9ef4a523b08680a9377fc4779f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Schaedlerella; s__	0.274646556448	-1.86075	2.15974	not_credible	NASH	FA	7
69489dc1b80bc7d777214b41cc953b31 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	0.279834890518501	-3.08547	3.14719	not_credible	NASH	FA	7
4f0c9444939147ce28f9ad9aec7d6072 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.286315023653001	-7.673	7.07738	not_credible	NASH	FA	7
7c57afe3b6b21af9d22cea9e92af463b d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.295455092979	-2.03403	2.20016	not_credible	NASH	FA	7
09087b4f00a230355b3095630a1bed13 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.317080091304999	-2.65911	2.60265	not_credible	NASH	FA	7
58b45559f778bed825a2b42a174719a1 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Caproiciproducens; s__	0.320016556115	-2.19515	2.53525	not_credible	NASH	FA	7
d739069ee9a398db73b131975e6c77f7 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	0.323221550451499	-1.87003	2.69209	not_credible	NASH	FA	7
01af70af26995f0bb72894c2920a97e6 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	0.34841762041	-3.93092	4.84641	not_credible	NASH	FA	7
fd2ad9251fb6bdea81fc1029aa50b634 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921	0.3505675791	-1.20841	1.85487	not_credible	NASH	FA	7
f51397633e0abb45f23ba1f201160fa9 d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia_404199; s__Adlercreutzia muris	0.37880803238895	-0.369509	1.31424	not_credible	NASH	FA	7
