FeatureID	Taxon	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence
ad4151c05d800ed8d3f0419c362c9fd9	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	NA	NA	0.999999999285153
d0a6a17a14d07d18521cdf6b8a4db00c	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999893031804685
fcb163ce9ee17d5f78f80ce55751df44	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__; s__	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__RF39	 f__UBA660	 g__	 s__	0.99987129680234
d7e1e124ecd186c3cddce7b9ea6efbb5	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Haloplasmatales_A; f__Turicibacteraceae; g__Turicibacter; s__	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Haloplasmatales_A	 f__Turicibacteraceae	 g__Turicibacter	 s__	0.98578005764188
7f74f95a13d0f5f40cbcdcb03b3c2934	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__14-2	 s__	0.98820918411938
b5cce6519ef4fb7fee0a75602f540c8c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H; s__Bacteroides_H zhangwenhongii	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides_H	 s__Bacteroides_H zhangwenhongii	0.841032115338249
d6a421ec5d04dc62afcae806a265383d	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__CAG-269	 s__	0.999692133903456
a0ba37b76dd3e1f038dc12477a8ba92f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Endozoicomonadaceae; g__Endozoicomonas	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales_650611	 f__Endozoicomonadaceae	 g__Endozoicomonas	NA	0.903981147412517
cb0ecec60901718d4bfac9d2c2c78c48	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	NA	NA	NA	0.831447921067098
7afad510480d5932f7772b32e6940a14	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_J; s__Eubacterium_J plexicaudatum	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Eubacterium_J	 s__Eubacterium_J plexicaudatum	0.999858827218644
3539962076aae14222de1be557d43d09	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Peptostreptococcales	 f__Anaerovoracaceae	 g__	 s__	0.999472280904732
d079f3a267f434611eec9e5c1b108650	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__UBA5905; s__UBA5905 sp002437905	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Acutalibacteraceae	 g__UBA5905	 s__UBA5905 sp002437905	0.999549239847421
9c2eb2077337ff22b328111157282841	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter; s__Lawsonibacter sp000492175	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Lawsonibacter	 s__Lawsonibacter sp000492175	0.731380071717104
41f00c70194d9c580e13be51a6245d55	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__Borkfalkiaceae	 g__Borkfalkia	 s__	0.999999746831154
2514cdaab96a1a42cf15506f2ecf6439	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Oribacterium; s__Oribacterium sinus	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Oribacterium	 s__Oribacterium sinus	0.999623535814861
e1cdad4930f1a3387dac6807582f77ed	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus_A_187866; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Coprococcus_A_187866	 s__	0.816029690844482
4de3e3ffe8a202493c805781b3d1a8b6	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus_A_187866; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Coprococcus_A_187866	 s__	0.913937557287076
867e71db0537674539934bf97db51bc0	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-273; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__CAG-273	 s__	0.709968151954916
ef3590866631e2444e6142bbdf0b85dd	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-56; s__CAG-56 sp004793585	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__CAG-56	 s__CAG-56 sp004793585	0.993436017427261
6e22d14f100bc10812df7a71d773e75b	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Anaerotignaceae; g__Coprocola; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Anaerotignaceae	 g__Coprocola	 s__	0.999718546201646
beaf5a7ae768e999d21bfc98c050f2fd	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__	 s__	0.992211539447994
a3280899647d3143dbca89c709fe6992	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Lactobacillales	 f__Aerococcaceae	 g__Aerococcus	NA	0.987835715125803
f8146046ccb743c48dd897acc58cef67	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Sporofaciens; s__Sporofaciens musculi	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Sporofaciens	 s__Sporofaciens musculi	0.999843150074197
ffcc11b3c718d4d3924473983deb2688	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999996029501506
260d4198b3f4eeaa525fe3f284fd208c	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Dysosmobacter	NA	0.759371450145868
fb5bb9f96b621105396c4ca16f6da979	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__UMGS1994; s__UMGS1994 sp900553945	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__UMGS1994	 s__UMGS1994 sp900553945	0.997654198797416
62dd968914399813ab69efd4bcc5ceb9	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__Borkfalkiaceae	 g__Borkfalkia	 s__	0.999980166974494
