Name	FeatureID	mz	RT	Compound_Name.x	LibraryQualityString	SharedPeaks	LibraryName	MQScore	MassDiff	MZErrorPPM	Adduct	IonMode	mtb_group	ratio	min	max	cred	cat	collection_time	disease_stage
3089 Suspect related to (.+/-.)7-epi-Jasmonic acid  unknown	3089	227.1280309	2.080980675	Suspect related to (.+/-.)7-epi-Jasmonic acid 	Insilico	7	lib-00053.mgf	0.761144	0.000991821	4.36678	[M+H]+	Positive	unknown	-0.1939357128955	-1.24019	0.914186	not_credible	Non_NASH	ZT13	Wk 7
1296 m/z 364.2228718 unknown	1296	364.2228718	3.812176469	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1921141264685	-0.773497	0.31991	not_credible	Non_NASH	ZT13	Wk 7
2166 Candidate Trihydroxylated bile acid (delta mass 97.0536; sirius atomic difference: 5C, 7H, 1N, 1O; buddy atomic difference: 5C, 7H, 1N, 1O) unknown	2166	506.3477282	4.759728387	Candidate Trihydroxylated bile acid (delta mass 97.0536; sirius atomic difference: 5C, 7H, 1N, 1O; buddy atomic difference: 5C, 7H, 1N, 1O)	Insilico	17	lib-00052.mgf	0.794632	0.000823975	1.62729	M+H	Positive	unknown	-0.1920591075555	-1.19135	0.783954	not_credible	Non_NASH	ZT13	Wk 7
87 m/z 289.09739 unknown	87	289.09739	2.452269409	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1897536983555	-0.556983	0.144441	not_credible	Non_NASH	ZT13	Wk 7
1828 m/z 371.2582702 unknown	1828	371.2582702	4.740309545	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1894753812985	-0.771216	0.394465	not_credible	Non_NASH	ZT13	Wk 7
1301 m/z 387.1778857 unknown	1301	387.1778857	2.937082344	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.189355314278	-0.84037	0.527117	not_credible	Non_NASH	ZT13	Wk 7
135 m/z 326.3782166 unknown	135	326.3782166	8.580552367	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.188978794941999	-0.861355	0.426519	not_credible	Non_NASH	ZT13	Wk 7
2471 m/z 416.2648154 unknown	2471	416.2648154	3.262152058	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1886309474365	-1.07998	0.836016	not_credible	Non_NASH	ZT13	Wk 7
1963 Suspect related to Jasmonic Acid  fatty acids & other lipids	1963	215.1280163	2.980471587	Suspect related to Jasmonic Acid 	Insilico	9	lib-00053.mgf	0.955683	0	0	[M+H]+	Positive	fatty acids & other lipids	-0.1881033046115	-0.729803	0.227612	not_credible	Non_NASH	ZT13	Wk 7
4013 m/z 348.2167786 fatty acids & other lipids	4013	348.2167786	5.099191311	NA	NA	NA	NA	NA	NA	NA	NA	NA	fatty acids & other lipids	-0.1878848725495	-1.07325	0.679041	not_credible	Non_NASH	ZT13	Wk 7
417 m/z 520.2936576 bile acids	417	520.2936576	5.264038685	NA	NA	NA	NA	NA	NA	NA	NA	NA	bile acids	-0.1870291459157	-0.554987	0.192396	not_credible	Non_NASH	ZT13	Wk 7
4143 m/z 452.3734359 carnitines	4143	452.3734359	8.692314703	NA	NA	NA	NA	NA	NA	NA	NA	NA	carnitines	-0.1869779176645	-0.661528	0.284841	not_credible	Non_NASH	ZT13	Wk 7
3616 m/z 398.2173446 unknown	3616	398.2173446	1.89325179	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1866155166055	-0.914621	0.670174	not_credible	Non_NASH	ZT13	Wk 7
2042 m/z 336.2533378 unknown	2042	336.2533378	4.234402822	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1861482576435	-0.989525	0.548126	not_credible	Non_NASH	ZT13	Wk 7
824 VITAMIN K1 CollisionEnergy:205060 unknown	824	226.1801957	9.649288518	VITAMIN K1 CollisionEnergy:205060	Bronze	9	lib-00011.mgf	0.898136	0.00180054	7.96057	M+2H]	Positive	unknown	-0.18597555431	-0.859579	0.435005	not_credible	Non_NASH	ZT13	Wk 7
396 m/z 499.3394377 unknown	396	499.3394377	9.344242504	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1856908467335	-0.84519	0.410703	not_credible	Non_NASH	ZT13	Wk 7
3133 m/z 540.2799276 unknown	3133	540.2799276	2.65080646	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.18390873419	-7.25256	6.59239	not_credible	Non_NASH	ZT13	Wk 7
4419 m/z 353.1360593 unknown	4419	353.1360593	5.265406333	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1832342453615	-1.37841	0.98438	not_credible	Non_NASH	ZT13	Wk 7
1238 m/z 917.4869331 unknown	1238	917.4869331	7.27384279	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.182831552672	-9.85751	9.34906	not_credible	Non_NASH	ZT13	Wk 7
3000 m/z 249.1698213 unknown	3000	249.1698213	2.697941689	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1821287015875	-0.630505	0.212675	not_credible	Non_NASH	ZT13	Wk 7
3952 m/z 257.1747455 unknown	3952	257.1747455	5.522348144	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.18195886501	-0.696722	0.328527	not_credible	Non_NASH	ZT13	Wk 7
2804 m/z 408.241464 unknown	2804	408.241464	5.933219843	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.181189058138	-1.06127	0.736956	not_credible	Non_NASH	ZT13	Wk 7
2079 m/z 382.331622 unknown	2079	382.331622	6.731059933	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1807189775425	-0.93074	0.553188	not_credible	Non_NASH	ZT13	Wk 7
2603 m/z 382.3315793 unknown	2603	382.3315793	6.75231082	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1807189775425	-0.93074	0.553188	not_credible	Non_NASH	ZT13	Wk 7
1156 m/z 520.3639206 unknown	1156	520.3639206	5.296446971	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.17976618996	-5.0303	5.15055	not_credible	Non_NASH	ZT13	Wk 7
1632 m/z 375.2143242 unknown	1632	375.2143242	5.192143097	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.17975252783275	-0.868054	0.423216	not_credible	Non_NASH	ZT13	Wk 7
1237 Suspect related to Massbank:PR304303 Soyasaponin Bb  unknown	1237	913.5149566	6.050553787	Suspect related to Massbank:PR304303 Soyasaponin Bb 	Insilico	19	lib-00053.mgf	0.856537	0	0	[M+H]+	Positive	unknown	-0.17946904754	-5.81935	6.1916	not_credible	Non_NASH	ZT13	Wk 7
1307 m/z 394.2257972 unknown	1307	394.2257972	4.241408924	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.179302252393	-0.927897	0.503112	not_credible	Non_NASH	ZT13	Wk 7
459 Spectral Match to Urobilin from NIST14 unknown	459	591.3179386	4.258865	Spectral Match to Urobilin from NIST14	Bronze	16	lib-00018.mgf	0.898031	0.000854492	1.44507	M+H	Positive	unknown	-0.178725162289	-1.11853	0.763242	not_credible	Non_NASH	ZT13	Wk 7
2103 Suspect related to Massbank:NA002697 Diosgenin|(1S,2S,4S,5`R,6R,7S,8R,9S,12S,13R,16S)-5`,7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-ene-6,2`-oxane]-16-ol  unknown	2103	413.3050658	7.952532122	Suspect related to Massbank:NA002697 Diosgenin|(1S,2S,4S,5`R,6R,7S,8R,9S,12S,13R,16S)-5`,7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-ene-6,2`-oxane]-16-ol 	Insilico	10	lib-00053.mgf	0.838433	0.00012207	0.295352	[M+H]+	Positive	unknown	-0.178140780931	-1.20326	0.683596	not_credible	Non_NASH	ZT13	Wk 7
4010 m/z 346.1681378 unknown	4010	346.1681378	7.089024796	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.17680749514645	-0.868211	0.491544	not_credible	Non_NASH	ZT13	Wk 7
281 m/z 422.326607 unknown	281	422.326607	5.272583312	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1767996259515	-0.613457	0.241552	not_credible	Non_NASH	ZT13	Wk 7
983 m/z 309.1598185 unknown	983	309.1598185	4.731341324	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.17608404418	-9.57846	8.66105	not_credible	Non_NASH	ZT13	Wk 7
4241 m/z 593.3329142 unknown	4241	593.3329142	6.426395253	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1760210111535	-1.23097	0.78389	not_credible	Non_NASH	ZT13	Wk 7
356 m/z 466.3528764 bile acids	356	466.3528764	5.101002688	NA	NA	NA	NA	NA	NA	NA	NA	NA	bile acids	-0.173088355361	-0.640052	0.337801	not_credible	Non_NASH	ZT13	Wk 7
1366 Suspect related to Spectral Match to cis-9-Hexadecenoic acid from NIST14  fatty acids & other lipids	1366	213.1486781	2.648241111	Suspect related to Spectral Match to cis-9-Hexadecenoic acid from NIST14 	Insilico	7	lib-00053.mgf	0.937255	0.000305176	1.43175	[M-H2O+H]+	Positive	fatty acids & other lipids	-0.17306982459135	-0.630221	0.213729	not_credible	Non_NASH	ZT13	Wk 7
4422 m/z 418.2228495 unknown	4422	418.2228495	5.102003453	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1730080136425	-2.90599	2.23051	not_credible	Non_NASH	ZT13	Wk 7
1920 m/z 572.4368475 glycols	1920	572.4368475	7.604254436	NA	NA	NA	NA	NA	NA	NA	NA	NA	glycols	-0.1713756587275	-1.23749	1.06144	not_credible	Non_NASH	ZT13	Wk 7
3096 Suspect related to 9,10-Dihydroxy-12Z-octadecenoic acid  fatty acids & other lipids	3096	269.2111964	5.354378399	Suspect related to 9,10-Dihydroxy-12Z-octadecenoic acid 	Insilico	8	lib-00053.mgf	0.789151	0.000213623	0.793515	[M+H]+	Positive	fatty acids & other lipids	-0.1709966196985	-0.825208	0.641921	not_credible	Non_NASH	ZT13	Wk 7
3182 m/z 360.1475762 unknown	3182	360.1475762	3.63307371	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.169774507090075	-0.680765	0.354038	not_credible	Non_NASH	ZT13	Wk 7
3948 m/z 249.1484817 unknown	3948	249.1484817	5.211305393	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.169594015272	-1.07541	0.886891	not_credible	Non_NASH	ZT13	Wk 7
3438 m/z 543.1704516 unknown	3438	543.1704516	4.909029851	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.168382678366721	-0.528713	0.200931	not_credible	Non_NASH	ZT13	Wk 7
2572 m/z 429.3729229 carnitines	2572	429.3729229	8.255399257	NA	NA	NA	NA	NA	NA	NA	NA	NA	carnitines	-0.16773686013765	-0.79769	0.503114	not_credible	Non_NASH	ZT13	Wk 7
365 m/z 473.3243205 unknown	365	473.3243205	7.923287632	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1667814026665	-0.645278	0.342906	not_credible	Non_NASH	ZT13	Wk 7
4320 m/z 478.3487482 unknown	4320	478.3487482	7.858712484	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1665266873775	-0.722318	0.369937	not_credible	Non_NASH	ZT13	Wk 7
1814 Suspect related to Digitoxigenin  unknown	1814	351.2168058	3.482199879	Suspect related to Digitoxigenin 	Insilico	11	lib-00053.mgf	0.720105	0.00180054	5.1266	[M+H]+	Positive	unknown	-0.1648365114824	-0.773324	0.394763	not_credible	Non_NASH	ZT13	Wk 7
4340 m/z 406.2800966 unknown	4340	406.2800966	3.643467505	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.163675538001	-0.986233	0.673841	not_credible	Non_NASH	ZT13	Wk 7
274 Suspect related to Cholesta-5,7-dien-3-ol, (3.beta.)-  bile acids	274	415.3208422	5.921790496	Suspect related to Cholesta-5,7-dien-3-ol, (3.beta.)- 	Insilico	17	lib-00053.mgf	0.719474	0.000793457	1.91047	[M+H]+	Positive	bile acids	-0.16343860123588	-0.828638	0.437828	not_credible	Non_NASH	ZT13	Wk 7
79 m/z 275.1640469 unknown	79	275.1640469	3.856720035	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.163228820909	-1.16082	0.879581	not_credible	Non_NASH	ZT13	Wk 7
429 m/z 537.3206515 bile acids	429	537.3206515	4.972289613	NA	NA	NA	NA	NA	NA	NA	NA	NA	bile acids	-0.1631628463035	-1.16636	0.707299	not_credible	Non_NASH	ZT13	Wk 7
400 m/z 503.2358072 unknown	400	503.2358072	7.067122269	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1629579995924	-0.520571	0.152517	not_credible	Non_NASH	ZT13	Wk 7
2165 m/z 505.3154085 unknown	2165	505.3154085	4.605427031	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.16214128411	-1.20565	0.885104	not_credible	Non_NASH	ZT13	Wk 7
4354 m/z 330.1732983 fatty acids & other lipids	4354	330.1732983	3.794215925	NA	NA	NA	NA	NA	NA	NA	NA	NA	fatty acids & other lipids	-0.1615680589095	-1.25493	0.854892	not_credible	Non_NASH	ZT13	Wk 7
3154 m/z 408.3086269 unknown	3154	408.3086269	9.652658636	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1614539297045	-0.684089	0.448968	not_credible	Non_NASH	ZT13	Wk 7
4425 m/z 386.326365 unknown	4425	386.326365	9.505852609	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1609708142875	-1.1271	0.860377	not_credible	Non_NASH	ZT13	Wk 7
2678 m/z 355.1881895 unknown	2678	355.1881895	5.305769001	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.160379634283	-1.24716	0.863573	not_credible	Non_NASH	ZT13	Wk 7
1391 m/z 293.2109989 fatty acids & other lipids	1391	293.2109989	3.857079944	NA	NA	NA	NA	NA	NA	NA	NA	NA	fatty acids & other lipids	-0.1593416247645	-1.17602	0.803616	not_credible	Non_NASH	ZT13	Wk 7
636 m/z 408.3085541 unknown	636	408.3085541	9.646918058	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.15905526229	-0.766356	0.397836	not_credible	Non_NASH	ZT13	Wk 7
730 m/z 297.1521263 unknown	730	297.1521263	3.683276522	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1583504682065	-0.451947	0.154489	not_credible	Non_NASH	ZT13	Wk 7
2268 m/z 541.3385515 unknown	2268	541.3385515	2.471785171	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.157746719095	-8.34845	7.05993	not_credible	Non_NASH	ZT13	Wk 7
2803 m/z 406.1501395 unknown	2803	406.1501395	4.124718861	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1574009443	-3.90184	4.03244	not_credible	Non_NASH	ZT13	Wk 7
4042 m/z 371.1830613 unknown	4042	371.1830613	5.253746723	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.15737886899135	-0.812194	0.450728	not_credible	Non_NASH	ZT13	Wk 7
445 m/z 564.3202601 bile acids	445	564.3202601	5.098571161	NA	NA	NA	NA	NA	NA	NA	NA	NA	bile acids	-0.1573396356855	-0.57869	0.29338	not_credible	Non_NASH	ZT13	Wk 7
1999 m/z 271.2018143 unknown	1999	271.2018143	2.418155617	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1564651020405	-1.24775	1.01843	not_credible	Non_NASH	ZT13	Wk 7
2213 m/z 208.1695807 unknown	2213	208.1695807	9.649427619	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1559566479645	-0.639588	0.291236	not_credible	Non_NASH	ZT13	Wk 7
4154 m/z 463.377542 unknown	4154	463.377542	9.369577819	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.155434856355	-1.58482	1.48385	not_credible	Non_NASH	ZT13	Wk 7
505 m/z 665.185841 unknown	505	665.185841	3.782243006	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.15492206197405	-0.783281	0.53538	not_credible	Non_NASH	ZT13	Wk 7
3988 m/z 328.141565 unknown	3988	328.141565	6.289263989	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1546675418015	-8.09549	7.05906	not_credible	Non_NASH	ZT13	Wk 7
3798 m/z 283.0965721 unknown	3798	283.0965721	6.418043681	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.154547265893	-2.1312	2.22989	not_credible	Non_NASH	ZT13	Wk 7
1199 m/z 620.4524023 unknown	1199	620.4524023	8.082689805	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.153973593045	-7.68412	8.60065	not_credible	Non_NASH	ZT13	Wk 7
1849 m/z 402.2490142 unknown	1849	402.2490142	2.779774781	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.153128243356	-0.946964	0.597056	not_credible	Non_NASH	ZT13	Wk 7
769 Suspect related to Massbank:RP024902 Decanoyl-L-Carnitine|Decanoylcarnitine|3-decanoyloxy-4-(trimethylazaniumyl)butanoate  unknown	769	430.3163934	5.854262628	Suspect related to Massbank:RP024902 Decanoyl-L-Carnitine|Decanoylcarnitine|3-decanoyloxy-4-(trimethylazaniumyl)butanoate 	Insilico	15	lib-00053.mgf	0.86273	0.000396729	0.921947	[M+H]+	Positive	unknown	-0.152960501889	-0.940533	0.698586	not_credible	Non_NASH	ZT13	Wk 7
1075 m/z 437.3048574 unknown	1075	437.3048574	7.409193754	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.152199037007	-1.01155	0.715777	not_credible	Non_NASH	ZT13	Wk 7
4412 Suspect related to Citreoviridin putative annotated in Paecelomyces  unknown	4412	475.2077591	2.703500776	Suspect related to Citreoviridin putative annotated in Paecelomyces 	Insilico	18	lib-00053.mgf	0.910866	0.000213623	0.449536	[M+Na]+	Positive	unknown	-0.15154935142865	-1.49669	1.02429	not_credible	Non_NASH	ZT13	Wk 7
2385 m/z 408.2573196 bile acids	2385	408.2573196	7.016081479	NA	NA	NA	NA	NA	NA	NA	NA	NA	bile acids	-0.150975661924999	-7.64188	7.24508	not_credible	Non_NASH	ZT13	Wk 7
1800 m/z 311.2214936 unknown	1800	311.2214936	3.909180229	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.15036250032	-0.685515	0.301969	not_credible	Non_NASH	ZT13	Wk 7
1621 Candidate Monohydroxylated bile acid (delta mass -18.0108; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00005435551, lithocholic acid) unknown	1621	359.2946107	8.197033951	Candidate Monohydroxylated bile acid (delta mass -18.0108; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00005435551, lithocholic acid)	Insilico	14	lib-00052.mgf	0.940332	0.000396729	1.10419	M+H	Positive	unknown	-0.1499043320365	-1.10879	0.715772	not_credible	Non_NASH	ZT13	Wk 7
4038 m/z 368.2430781 unknown	4038	368.2430781	6.18396052	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1496139593794	-1.01591	0.774811	not_credible	Non_NASH	ZT13	Wk 7
2748 m/z 277.1835953 fatty acids & other lipids	2748	277.1835953	5.463849969	NA	NA	NA	NA	NA	NA	NA	NA	NA	fatty acids & other lipids	-0.14937590660435	-0.913931	0.518292	not_credible	Non_NASH	ZT13	Wk 7
343 m/z 455.3138697 unknown	343	455.3138697	5.945231082	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.149167591943	-0.648088	0.403868	not_credible	Non_NASH	ZT13	Wk 7
997 Suspect related to 1-Linoleoylglycerol  fatty acids & other lipids	997	324.2897676	8.365077592	Suspect related to 1-Linoleoylglycerol 	Insilico	8	lib-00053.mgf	0.845733	0.000213623	0.658741	[M+H]+	Positive	fatty acids & other lipids	-0.1486434820475	-0.946004	0.589424	not_credible	Non_NASH	ZT13	Wk 7
452 m/z 577.3499724 unknown	452	577.3499724	10.01008975	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1484085088895	-1.07226	0.604282	not_credible	Non_NASH	ZT13	Wk 7
4068 Suspect related to Spectral Match to Ile-Pro-Ile from NIST14  amines	4068	392.2542785	4.157184702	Suspect related to Spectral Match to Ile-Pro-Ile from NIST14 	Insilico	8	lib-00053.mgf	0.939841	0.000305176	0.778006	[M+H]+	Positive	amines	-0.148261666015	-3.34645	3.27789	not_credible	Non_NASH	ZT13	Wk 7
2592 Suspect related to Massbank:RP008002 3?-Hydroxy-7 Ketolithocholic Acid|(4R)-4-[(3R,5S,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-7-oxo-1,2,3,4,5,6,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]pentanoic acid  unknown	2592	329.2322687	4.851617428	Suspect related to Massbank:RP008002 3?-Hydroxy-7 Ketolithocholic Acid|(4R)-4-[(3R,5S,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-7-oxo-1,2,3,4,5,6,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]pentanoic acid 	Insilico	10	lib-00053.mgf	0.718859	0.000305176	0.926932	[M+H]+	Positive	unknown	-0.148053974919	-1.04253	0.904501	not_credible	Non_NASH	ZT13	Wk 7
3222 m/z 333.2041597 unknown	3222	333.2041597	7.595163558	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.146085885022	-1.00495	0.691939	not_credible	Non_NASH	ZT13	Wk 7
2877 m/z 315.1956502 fatty acids & other lipids	2877	315.1956502	5.318342308	NA	NA	NA	NA	NA	NA	NA	NA	NA	fatty acids & other lipids	-0.145416415185	-1.27172	0.940191	not_credible	Non_NASH	ZT13	Wk 7
778 Suspect related to Spectral Match to 1,2-Di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14  fatty acids & other lipids	778	478.2932962	7.313289489	Suspect related to Spectral Match to 1,2-Di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14 	Insilico	13	lib-00053.mgf	0.950684	0.000305176	0.638052	[M+H]+	Positive	fatty acids & other lipids	-0.144829550267	-1.51402	0.919716	not_credible	Non_NASH	ZT13	Wk 7
1663 m/z 484.2444246 unknown	1663	484.2444246	4.768742203	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.144479810065655	-0.863533	0.577904	not_credible	Non_NASH	ZT13	Wk 7
968 Suspect related to cis-8,11,14-Eicosatrienoic acid  fatty acids & other lipids	968	279.2320116	7.74035773	Suspect related to cis-8,11,14-Eicosatrienoic acid 	Insilico	9	lib-00053.mgf	0.929767	0	0	[M+H]+	Positive	fatty acids & other lipids	-0.1441320511195	-1.35615	1.11785	not_credible	Non_NASH	ZT13	Wk 7
840 m/z 341.1939548 unknown	840	341.1939548	2.669396087	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.14367451981	-0.908949	0.672405	not_credible	Non_NASH	ZT13	Wk 7
881 Suspect related to 2-Arachidonoylglycerol  fatty acids & other lipids	881	502.2933589	7.324083406	Suspect related to 2-Arachidonoylglycerol 	Insilico	11	lib-00053.mgf	0.792861	0.000396729	0.789835	[M-H2O+H]+	Positive	fatty acids & other lipids	-0.14354061506	-1.52008	1.08678	not_credible	Non_NASH	ZT13	Wk 7
2538 m/z 397.1797301 unknown	2538	397.1797301	4.250155226	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.142961732645	-5.83768	6.18918	not_credible	Non_NASH	ZT13	Wk 7
4510 m/z 340.259766 unknown	4510	340.259766	2.224058216	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1425903407393	-1.40045	1.214	not_credible	Non_NASH	ZT13	Wk 7
276 m/z 417.3364821 carnitines	276	417.3364821	8.68933758	NA	NA	NA	NA	NA	NA	NA	NA	NA	carnitines	-0.1417237935671	-0.572931	0.292424	not_credible	Non_NASH	ZT13	Wk 7
1254 Suspect related to Massbank:NA003098 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one  unknown	1254	235.1693242	5.361083858	Suspect related to Massbank:NA003098 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one 	Insilico	7	lib-00053.mgf	0.765521	0.00228882	9.73274	[M+H]+	Positive	unknown	-0.1411753767715	-0.835623	0.534074	not_credible	Non_NASH	ZT13	Wk 7
1961 Suspect related to NCGC00169769-02_C15H22O2_2-Naphthaleneacetic acid, 1,2,3,5,6,7,8,8a-octahydro-8,8a-dimethyl-alpha-methylene-, (2R,8S,8aR)-  fatty acids & other lipids	1961	211.1329924	3.555537395	Suspect related to NCGC00169769-02_C15H22O2_2-Naphthaleneacetic acid, 1,2,3,5,6,7,8,8a-octahydro-8,8a-dimethyl-alpha-methylene-, (2R,8S,8aR)- 	Insilico	7	lib-00053.mgf	0.819934	0	0	[M+H]+	Positive	fatty acids & other lipids	-0.139544179932	-0.716557	0.412829	not_credible	Non_NASH	ZT13	Wk 7
167 m/z 348.0199394 unknown	167	348.0199394	1.549651486	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1384746959065	-0.361672	0.102825	not_credible	Non_NASH	ZT13	Wk 7
467 Suspect related to taurocholic acid  bile acids	467	596.2557051	3.904145862	Suspect related to taurocholic acid 	Insilico	21	lib-00053.mgf	0.96742	0.000305176	0.51182	[M+H]+	Positive	bile acids	-0.1379457636829	-0.299319	-0.00163616	credible	Non_NASH	ZT13	Wk 7
2549 m/z 467.2503109 unknown	2549	467.2503109	2.9227686	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.137760465079	-0.654055	0.430382	not_credible	Non_NASH	ZT13	Wk 7
3824 m/z 193.0859791 unknown	3824	193.0859791	4.299611113	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1370968170485	-0.708416	0.472462	not_credible	Non_NASH	ZT13	Wk 7
775 Suspect related to Spectral Match to Glycodeoxycholic acid from NIST14  bile acids	775	448.3056325	4.470642498	Suspect related to Spectral Match to Glycodeoxycholic acid from NIST14 	Insilico	21	lib-00053.mgf	0.934	0.000396729	0.88495	[M+H]+	Positive	bile acids	-0.136469759435	-1.73409	1.26495	not_credible	Non_NASH	ZT13	Wk 7
499 Candidate Trihydroxylated bile acid (delta mass 232.0151; buddy atomic difference: 8C, 4H, 6N, 1O, 1S) bile acids	499	641.3140269	3.906535391	Candidate Trihydroxylated bile acid (delta mass 232.0151; buddy atomic difference: 8C, 4H, 6N, 1O, 1S)	Insilico	12	lib-00052.mgf	0.749613	0.00402832	6.28139	M+H	Positive	bile acids	-0.1362981471955	-0.311456	0.0422221	not_credible	Non_NASH	ZT13	Wk 7
4477 m/z 297.082533 unknown	4477	297.082533	8.998869459	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1346613841355	-0.730312	0.478794	not_credible	Non_NASH	ZT13	Wk 7
733 m/z 303.1955283 unknown	733	303.1955283	3.232139676	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.1336162634865	-1.10894	0.807388	not_credible	Non_NASH	ZT13	Wk 7
536 m/z 183.1492498 unknown	536	183.1492498	3.467829879	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.133506469197	-0.650956	0.475217	not_credible	Non_NASH	ZT13	Wk 7
